Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
94,shoot,"shoot NW",2,919,76,-2,18,16,76,19,18,-7,13,14
95,shoot,"shoot NW",2,975,76,-2,18,16,76,19,18,-7,13,14
96,move,"move 18 18",2,980,76,-2,18,16,76,18,18,-7,13,14
97,dig,"dig 17 17",2,987,76,-2,18,16,76,18,18,-7,13,14
98,move,"move 17 17",2,992,76,-2,18,16,76,17,17,-7,13,14
99,shoot,"shoot S",2,1005,68,-2,18,16,68,17,17,-7,13,14
100,shoot,"shoot S",2,1019,60,-2,18,16,60,17,17,-7,13,14
101,shoot,"shoot S",2,1032,52,-2,18,16,52,17,17,-7,13,14
102,shoot,"shoot S",2,1045,44,-2,18,16,44,17,17,-7,13,14
103,shoot,"shoot S",2,1059,36,-2,18,16,36,17,17,-7,13,14
104,shoot,"shoot S",2,1072,28,-2,18,16,28,17,17,-7,13,14
105,shoot,"shoot S",2,1085,20,-2,18,16,20,17,17,-7,13,14
106,shoot,"shoot S",2,1099,12,-2,18,16,12,17,17,-7,13,14
107,shoot,"shoot S",2,1112,4,-2,18,16,4,17,17,-7,13,14
