Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
94,move,"move 18 16",2,1014,84,64,18,17,4,18,16,16,16,14
95,move,"move 17 15",3,1016,76,56,18,17,4,18,16,16,17,15
96,shoot,"shoot W",1,1029,68,48,18,17,4,18,16,16,17,15
97,move,"move 17 17",2,1033,64,48,18,17,-4,17,17,16,17,15
98,shoot,"shoot W",1,1046,56,40,18,17,-4,17,17,16,17,15
99,dig,"dig 16 16",3,1051,48,32,18,17,-4,17,17,16,17,15
100,shoot,"shoot W",1,1064,40,24,18,17,-4,17,17,16,17,15
101,move,"move 16 16",3,1066,32,16,18,17,-4,17,17,16,16,16
102,shoot,"shoot W",1,1080,24,8,18,17,-4,17,17,16,16,16
103,shoot,"shoot S",3,1093,16,0,18,17,-4,17,17,16,16,16
104,shoot,"shoot S",3,1109,16,0,18,17,-4,17,17,16,16,16
105,shoot,"shoot S",3,1162,8,0,18,17,-4,17,17,8,16,16
