Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
93,shoot,"shoot N",2,987,108,-2,19,15,100,17,17,8,15,11
94,nothing,"nothing "Player chose to do nothing"",3,984,100,-2,19,15,92,17,17,8,15,11
95,shoot,"shoot N",2,997,92,-2,19,15,84,17,17,8,15,11
96,nothing,"nothing "Player chose to do nothing"",3,995,84,-2,19,15,76,17,17,8,15,11
97,shoot,"shoot N",2,1008,76,-2,19,15,68,17,17,8,15,11
98,nothing,"nothing "Player chose to do nothing"",3,1005,68,-2,19,15,60,17,17,8,15,11
99,shoot,"shoot N",2,1019,60,-2,19,15,52,17,17,8,15,11
100,nothing,"nothing "Player chose to do nothing"",3,1016,52,-2,19,15,44,17,17,8,15,11
101,shoot,"shoot N",2,1029,44,-2,19,15,36,17,17,8,15,11
102,nothing,"nothing "Player chose to do nothing"",3,1027,36,-2,19,15,28,17,17,8,15,11
103,shoot,"shoot N",2,1040,28,-2,19,15,20,17,17,8,15,11
104,nothing,"nothing "Player chose to do nothing"",3,1037,20,-2,19,15,12,17,17,8,15,11
105,shoot,"shoot N",2,1051,12,-2,19,15,4,17,17,8,15,11
106,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
107,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
108,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
109,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
110,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
111,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
112,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
113,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
114,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
115,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
116,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
117,nothing,"nothing "Player chose to do nothing"",3,1049,8,-2,19,15,-4,17,17,8,15,11
118,shoot,"shoot S",3,1065,8,-2,19,15,-4,17,17,8,15,11
